,Voltage (pu),3ph Active Power (kW),3ph Reactive Power (kvar)
0.537,1.0000000000128373,512.275625,170.75854166666664
0.538,1.0000000000129066,513.2669444444444,171.0889814814815
0.539,1.000000000012976,514.258402777778,171.41946759259258
0.54,1.0000000000130456,515.25,171.75
0.541,1.0000000000131148,516.2417361111111,172.08057870370368
0.542,1.0000000000131843,517.233611111111,172.41120370370373
0.543,1.0000000000132536,518.225625,172.74187499999996
0.544,1.0000000000133231,519.2177777777777,173.0725925925926
0.545,1.0000000000133928,520.2100694444445,173.40335648148147
0.546,1.0000000000134623,521.2025000000001,173.73416666666668
0.547,1.0000000000135316,522.1950694444444,174.0650231481481
0.548,1.0000000000136011,523.1877777777778,174.39592592592592
0.549,1.0000000000136706,524.180625,174.72687499999995
0.55,1.0000000000137403,525.1736111111111,175.05787037037035
0.551,1.0000000000138096,526.1667361111109,175.38891203703702
0.552,1.0000000000138791,527.16,175.71999999999997
0.553,1.0000000000139488,528.1534027777777,176.05113425925924
0.554,1.0000000000140183,529.1469444444444,176.38231481481478
0.555,1.000000000014088,530.140625,176.71354166666666
0.556,1.0000000000141573,531.1344444444444,177.04481481481483
0.557,1.000000000014227,532.1284027777775,177.37613425925923
0.558,1.0000000000142968,533.1225000000001,177.70749999999998
0.559,1.0000000000143665,534.1167361111111,178.038912037037
0.56,1.0000000000144358,535.1111111111111,178.37037037037038
0.561,1.0000000000145057,536.1056249999998,178.70187499999997
0.562,1.0000000000145752,537.1002777777778,179.03342592592588
0.563,1.000000000014645,538.0950694444446,179.36502314814814
0.564,1.0000000000147147,539.0899999999999,179.69666666666666
0.565,1.0000000000147842,540.0850694444445,180.02835648148147
0.566,1.000000000014854,541.0802777777778,180.36009259259254
0.567,1.0000000000149236,542.0756250000002,180.69187499999998
0.568,1.0000000000149933,543.071111111111,181.02370370370366
0.569,1.000000000015063,544.066736111111,181.35557870370366
0.57,1.0000000000151326,545.0624999999999,181.6875
0.571,1.0000000000152023,546.0584027777777,182.01946759259258
0.572,1.000000000015272,547.0544444444445,182.35148148148144
0.573,1.0000000000153417,548.050625,182.68354166666666
0.574,1.0000000000154117,549.0469444444444,183.0156481481481
0.575,1.0000000000154816,550.0434027777778,183.34780092592592
0.576,1.0000000000155511,551.04,183.67999999999995
0.577,1.000000000015621,552.0367361111112,184.0122453703704
0.578,1.0000000000156908,553.033611111111,184.34453703703704
0.579,1.0000000000157605,554.0306249999999,184.676875
0.58,1.0000000000158302,555.0277777777778,185.00925925925924
0.581,1.0000000000159004,556.0250694444444,185.34168981481483
0.582,1.0000000000159701,557.0224999999998,185.67416666666665
0.583,1.0000000000160398,558.0200694444445,186.00668981481482
0.584,1.0000000000161098,559.0177777777777,186.3392592592592
0.585,1.0000000000161793,560.015625,186.67187500000003
0.586,1.0000000000162494,561.0136111111112,187.0045370370371
0.587,1.0000000000163194,562.0117361111111,187.33724537037034
0.588,1.0000000000163891,563.01,187.67000000000002
0.589,1.000000000016459,564.0084027777777,188.0028009259259
0.59,1.000000000016529,565.0069444444446,188.33564814814815
0.591,1.000000000016599,566.0056250000001,188.66854166666667
0.592,1.0000000000166689,567.0044444444443,189.00148148148148
0.593,1.000000000016739,568.0034027777778,189.3344675925926
0.594,1.0000000000168088,569.0024999999999,189.66750000000002
0.595,1.000000000016879,570.0017361111112,190.00057870370372
0.596,1.0000000000169487,571.0011111111112,190.33370370370366
0.597,1.0000000000170188,572.000625,190.66687499999998
0.598,1.0000000000170888,573.0002777777778,191.00009259259258
0.599,1.0000000000171585,574.0000694444444,191.33335648148147
0.6,1.0000000000172287,574.9999999999999,191.66666666666666
0.601,1.0000000000172986,576.0000694444444,192.00002314814816
0.602,1.0000000000173688,577.0002777777777,192.33342592592592
0.603,1.0000000000174387,578.0006250000001,192.666875
0.604,1.000000000017509,579.0011111111112,193.00037037037035
0.605,1.0000000000175788,580.0017361111112,193.33391203703704
0.606,1.000000000017649,581.0024999999998,193.66749999999993
0.607,1.000000000017719,582.0034027777776,194.00113425925923
0.608,1.000000000017789,583.0044444444445,194.33481481481476
0.609,1.000000000017859,584.0056249999999,194.6685416666666
0.61,1.0000000000179292,585.0069444444445,195.00231481481478
0.611,1.0000000000179994,586.0084027777777,195.3361342592592
0.612,1.0000000000180695,587.01,195.67000000000002
0.613,1.0000000000181397,588.0117361111113,196.00391203703703
0.614,1.0000000000182099,589.0136111111111,196.33787037037038
0.615,1.0000000000182798,590.0156249999999,196.67187499999997
0.616,1.0000000000183502,591.0177777777778,197.00592592592594
0.617,1.0000000000184204,592.0200694444443,197.3400231481482
0.618,1.0000000000184905,593.0224999999999,197.67416666666665
0.619,1.0000000000185607,594.0250694444444,198.00835648148143
0.62,1.000000000018631,595.0277777777777,198.34259259259252
0.621,1.0000000000187013,596.030625,198.67687500000002
0.622,1.0000000000187712,597.0336111111112,199.0112037037037
0.623,1.0000000000188416,598.0367361111109,199.34557870370367
0.624,1.000000000018912,599.04,199.67999999999995
0.625,1.0000000000189815,600.0434027777778,200.0
0.626,1.0000000000190339,601.0469444444444,200.0
0.627,1.0000000000190867,602.050625,200.0
0.628,1.0000000000191394,603.0544444444446,200.0
0.629,1.0000000000191922,604.0584027777778,200.0
0.63,1.0000000000192448,605.0624999999999,199.99999999999997
0.631,1.0000000000192975,606.0667361111111,200.0
0.632,1.0000000000193503,607.0711111111111,200.0
0.633,1.000000000019403,608.0756250000001,200.0
0.634,1.0000000000194558,609.0802777777777,200.0
0.635,1.0000000000195086,610.0850694444446,200.00000000000006
0.636,1.0000000000195612,611.0899999999999,199.99999999999997
0.637,1.0000000000196143,612.0950694444444,200.00000000000006
0.638,1.000000000019667,613.1002777777778,200.0
0.639,1.00000000001972,614.1056249999999,199.99999999999997
0.64,1.0000000000197726,615.1111111111112,200.0
0.641,1.0000000000198255,616.1167361111111,200.0
0.642,1.000000000019878,617.1225000000001,200.00000000000006
0.643,1.0000000000199312,618.1284027777779,200.0
0.644,1.0000000000199838,619.1344444444444,200.00000000000006
0.645,1.0000000000200366,620.140625,200.00000000000006
0.646,1.0000000000200893,621.1469444444444,200.00000000000006
0.647,1.0000000000201423,622.1534027777777,200.0
0.648,1.0000000000201954,623.16,200.0
0.649,1.0000000000202478,624.166736111111,200.0
0.65,1.0000000000203009,625.1736111111112,200.00000000000006
0.651,1.000000000020354,626.1806250000001,200.00000000000006
0.652,1.0000000000204066,627.1877777777777,200.0
0.653,1.0000000000204596,628.1950694444445,200.0
0.654,1.0000000000205123,629.2025000000001,200.0
0.655,1.0000000000205653,630.2100694444446,200.0
0.656,1.0000000000206182,631.2177777777778,200.0
0.657,1.000000000020671,632.225625,200.0
0.658,1.000000000020724,633.233611111111,200.0
0.659,1.0000000000207772,634.2417361111111,200.0
0.66,1.00000000002083,635.2500000000001,200.00000000000006
0.661,1.0000000000208829,636.2584027777777,200.00000000000006
0.662,1.000000000020936,637.2669444444444,200.00000000000006
0.663,1.0000000000209888,638.275625,199.99999999999997
0.664,1.0000000000210418,639.2844444444445,200.00000000000006
0.665,1.0000000000210947,640.2934027777776,200.0
0.666,1.0000000000211478,641.3025,200.0
0.667,1.0000000000212008,642.3117361111113,200.00000000000006
0.668,1.0000000000212539,643.3211111111111,200.0
0.669,1.0000000000213065,644.3306250000002,200.0
0.67,1.0000000000213598,645.3402777777779,200.0
0.671,1.0000000000214129,646.3500694444447,200.00000000000006
0.672,1.000000000021466,647.3599999999999,200.00000000000006
0.673,1.000000000021519,648.3700694444444,200.0
0.674,1.000000000021572,649.3802777777778,200.00000000000006
0.675,1.000000000021625,650.3906250000001,200.0
0.676,1.0000000000216782,651.4011111111109,200.0
0.677,1.000000000021731,652.411736111111,200.00000000000006
0.678,1.0000000000217841,653.4225,200.0
0.679,1.0000000000218372,654.4334027777777,200.0
0.68,1.0000000000218905,655.4444444444445,200.00000000000006
0.681,1.0000000000219436,656.455625,200.0
0.682,1.0000000000219966,657.4669444444444,200.0
0.683,1.0000000000220497,658.4784027777779,200.0
0.684,1.0000000000221028,659.49,200.0
0.685,1.0000000000221558,660.5017361111112,200.0
0.686,1.0000000000222093,661.5136111111112,199.99999999999997
0.687,1.0000000000222622,662.5256250000001,200.0
0.688,1.0000000000223153,663.537777777778,200.0
0.689,1.0000000000223688,664.5500694444446,200.0
0.69,1.0000000000224218,665.5625,200.0
0.691,1.0000000000224747,666.5750694444444,200.00000000000006
0.692,1.000000000022528,667.5877777777778,200.0
0.693,1.0000000000225813,668.6006249999999,200.0
0.694,1.0000000000226343,669.613611111111,199.99999999999997
0.695,1.0000000000226874,670.6267361111111,199.99999999999997
0.696,1.000000000022741,671.6400000000001,199.99999999999997
0.697,1.0000000000227942,672.6534027777777,200.0
0.698,1.0000000000228473,673.6669444444444,200.0
0.699,1.0000000000229003,674.680625,200.0
0.7,1.0000000000229536,675.6944444444445,200.00000000000006
0.701,1.000000000023007,676.7084027777777,200.0
0.702,1.00000000002306,677.7225,200.0
0.703,1.0000000000231137,678.7367361111111,200.0
0.704,1.0000000000231668,679.7511111111111,200.0
0.705,1.0000000000232199,680.7656250000001,200.0
0.706,1.0000000000232734,681.7802777777777,200.0
0.707,1.0000000000233265,682.7950694444444,200.00000000000006
0.708,1.00000000002338,683.81,200.0
0.709,1.000000000023433,684.8250694444446,200.0
0.71,1.0000000000234863,685.8402777777779,200.0
0.711,1.0000000000235396,686.8556250000001,199.99999999999997
0.712,1.0000000000235931,687.8711111111111,199.99999999999997
0.713,1.0000000000236464,688.8867361111111,199.99999999999997
0.714,1.0000000000236995,689.9024999999998,200.0
0.715,1.000000000023753,690.9184027777777,200.0
0.716,1.0000000000238063,691.9344444444446,199.99999999999997
0.717,1.00000000002386,692.9506250000001,200.0
0.718,1.000000000023913,693.9669444444445,200.00000000000006
0.719,1.0000000000239664,694.9834027777778,200.00000000000006
0.72,1.00000000002402,696.0,200.0
0.721,1.0000000000240734,697.0167361111111,200.0
0.722,1.0000000000241267,698.0336111111111,200.0
0.723,1.00000000002418,699.0506250000001,200.0
0.724,1.0000000000242335,700.0677777777777,199.99999999999997
0.725,1.000000000024287,701.0850694444445,199.99999999999997
0.726,1.0000000000243403,702.1025000000001,200.0
0.727,1.0000000000243938,703.1200694444444,199.99999999999997
0.728,1.0000000000244473,704.1377777777777,200.0
0.729,1.0000000000245008,705.155625,200.0
0.73,1.000000000024554,706.1736111111111,199.99999999999997
0.731,1.0000000000246074,707.1917361111113,200.0
0.732,1.0000000000246612,708.21,200.0
0.733,1.0000000000247147,709.2284027777778,200.0
0.734,1.000000000024768,710.2469444444442,200.0
0.735,1.0000000000248215,711.265625,200.00000000000006
0.736,1.000000000024875,712.2844444444444,199.99999999999997
0.737,1.0000000000249285,713.3034027777779,200.0
0.738,1.000000000024982,714.3225,200.0
0.739,1.0000000000250358,715.3417361111111,200.0
0.74,1.000000000025089,716.3611111111112,199.99999999999997
0.741,1.0000000000251428,717.380625,200.0
0.742,1.0000000000251963,718.4002777777777,200.0
0.743,1.0000000000252498,719.4200694444444,200.0
0.744,1.0000000000253033,720.44,200.0
0.745,1.0000000000253568,721.4600694444446,200.0
0.746,1.0000000000254103,722.4802777777777,200.00000000000006
0.747,1.000000000025464,723.500625,200.0
0.748,1.0000000000255178,724.5211111111109,200.0
0.749,1.000000000025571,725.541736111111,200.0
0.75,1.0000000000256248,726.5625000000001,200.00000000000006
0.751,1.0000000000256786,727.5834027777777,200.0
0.752,1.000000000025732,728.6044444444444,200.0
0.753,1.0000000000257856,729.6256249999998,200.0
0.754,1.0000000000258393,730.6469444444446,200.00000000000006
0.755,1.0000000000258928,731.6684027777776,200.0
0.756,1.0000000000259466,732.6899999999999,200.00000000000006
0.757,1.000000000026,733.7117361111111,200.00000000000006
0.758,1.000000000026054,734.7336111111111,200.0
0.759,1.0000000000261073,735.755625,199.99999999999997
0.76,1.000000000026161,736.7777777777778,200.0
0.761,1.0000000000262148,737.8000694444446,200.0
0.762,1.0000000000262685,738.8225,200.0
0.763,1.0000000000263223,739.8450694444443,200.0
0.764,1.000000000026376,740.8677777777777,200.0
0.765,1.0000000000264297,741.890625,199.99999999999997
0.766,1.0000000000264835,742.9136111111111,200.00000000000006
0.767,1.000000000026537,743.9367361111109,200.0
0.768,1.000000000026591,744.96,199.99999999999997
0.769,1.0000000000266447,745.9834027777778,200.0
0.77,1.0000000000266984,747.0069444444446,200.0
0.771,1.0000000000267522,748.0306249999999,200.0
0.772,1.0000000000268057,749.0544444444445,199.99999999999997
0.773,1.0000000000268594,750.0784027777777,200.0
0.774,1.0000000000269134,751.1025,200.0
0.775,1.000000000026967,752.1267361111113,200.0
0.776,1.000000000027021,753.151111111111,199.99999999999997
0.777,1.0000000000270748,754.1756249999999,200.00000000000006
0.778,1.0000000000271285,755.2002777777777,200.00000000000006
0.779,1.0000000000271823,756.2250694444447,200.0
0.78,1.000000000027236,757.25,200.0
0.781,1.0000000000272902,758.2750694444443,200.0
0.782,1.0000000000273437,759.3002777777779,200.0
0.783,1.0000000000273976,760.3256250000002,199.99999999999997
0.784,1.0000000000274516,761.3511111111112,200.0
0.785,1.0000000000275053,762.3767361111113,200.0
0.786,1.000000000027559,763.4024999999999,200.0
0.787,1.000000000027613,764.4284027777778,200.0
0.788,1.000000000027667,765.4544444444444,200.0
0.789,1.0000000000277207,766.4806249999999,199.99999999999997
0.79,1.0000000000277747,767.5069444444446,199.99999999999997
0.791,1.0000000000278289,768.5334027777777,199.99999999999997
0.792,1.0000000000278828,769.56,200.0
0.793,1.0000000000279365,770.5867361111109,200.0
0.794,1.0000000000279905,771.6136111111109,200.0
0.795,1.0000000000280445,772.640625,200.00000000000006
0.796,1.000000000028098,773.6677777777777,200.0
0.797,1.0000000000281524,774.6950694444445,200.0
0.798,1.000000000028206,775.7225,200.0
0.799,1.0000000000282603,776.7500694444443,200.00000000000006
0.8,1.0000000000283142,777.7777777777777,200.0
0.801,1.000000000028368,778.805625,200.0
0.802,1.0000000000284222,779.8336111111112,200.0
0.803,1.000000000028476,780.861736111111,199.99999999999997
0.804,1.00000000002853,781.89,199.99999999999997
0.805,1.000000000028584,782.9184027777778,200.0
0.806,1.000000000028638,783.9469444444445,200.0
0.807,1.000000000028692,784.975625,200.0
0.808,1.000000000028746,786.0044444444443,200.00000000000006
0.809,1.0000000000288,787.033402777778,200.0
0.81,1.000000000028854,788.0625000000002,200.00000000000006
0.811,1.0000000000289082,789.0917361111112,200.0
0.812,1.0000000000289622,790.1211111111111,200.00000000000006
0.813,1.0000000000290166,791.150625,200.0
0.814,1.0000000000290703,792.1802777777775,200.0
0.815,1.0000000000291243,793.2100694444443,200.0
0.816,1.0000000000291787,794.2399999999998,199.99999999999997
0.817,1.0000000000292324,795.2700694444444,200.0
0.818,1.0000000000292866,796.3002777777776,200.0
0.819,1.000000000029341,797.3306249999997,199.99999999999997
0.82,1.000000000029395,798.3611111111111,200.0
0.821,1.000000000029449,799.3917361111108,199.99999999999997
0.822,1.000000000029503,800.4224999999999,200.0
0.823,1.0000000000295572,801.4534027777777,199.99999999999997
0.824,1.0000000000296114,802.4844444444443,200.0
0.825,1.0000000000296658,803.5156249999998,199.99999999999997
0.826,1.0000000000297198,804.5469444444443,200.0
0.827,1.0000000000297737,805.5784027777775,199.99999999999997
0.828,1.0000000000298281,806.61,200.0
0.829,1.0000000000298823,807.6417361111108,200.0
0.83,1.0000000000299365,808.6736111111111,199.99999999999997
0.831,1.0000000000299907,809.7056249999998,200.00000000000006
0.832,1.0000000000300449,810.7377777777778,200.0
0.833,1.000000000030099,811.7700694444445,200.00000000000006
0.834,1.0000000000301532,812.8025,200.00000000000006
0.835,1.0000000000302074,813.8350694444443,200.0
0.836,1.0000000000302618,814.867777777778,200.0
0.837,1.000000000030316,815.900625,200.0
0.838,1.0000000000303702,816.9336111111111,200.00000000000006
0.839,1.0000000000304243,817.9667361111112,200.00000000000006
0.84,1.0000000000304785,819.0,199.99999999999997
0.841,1.0000000000305331,820.0334027777776,200.0
0.842,1.0000000000305873,821.0669444444445,200.0
0.843,1.0000000000306415,822.100625,200.0
0.844,1.000000000030696,823.1344444444446,200.0
0.845,1.00000000003075,824.1684027777778,199.99999999999997
0.846,1.0000000000308045,825.2025,200.0
0.847,1.0000000000308586,826.2367361111112,199.99999999999997
0.848,1.0000000000309128,827.2711111111112,200.0
0.849,1.0000000000309675,828.3056250000002,200.0
0.85,1.0000000000310219,829.3402777777778,200.0
0.851,1.000000000031076,830.3750694444443,199.99999999999997
0.852,1.0000000000311302,831.4100000000001,200.0
0.853,1.0000000000311846,832.4450694444445,200.0
0.854,1.0000000000312392,833.4802777777779,200.0
0.855,1.0000000000312934,834.515625,200.0
0.856,1.0000000000313478,835.5511111111111,200.0
0.857,1.0000000000314022,836.5867361111109,200.00000000000006
0.858,1.0000000000314566,837.6224999999997,200.00000000000006
0.859,1.000000000031511,838.6584027777777,200.00000000000006
0.86,1.0000000000315654,839.6944444444445,200.0
0.861,1.0000000000316198,840.7306250000001,200.0
0.862,1.000000000031674,841.7669444444448,200.0
0.863,1.0000000000317286,842.8034027777778,200.0
0.864,1.000000000031783,843.8400000000001,200.0
0.865,1.0000000000318376,844.8767361111111,200.0
0.866,1.0000000000318918,845.9136111111113,200.00000000000006
0.867,1.0000000000319462,846.950625,200.00000000000006
0.868,1.0000000000320008,847.9877777777779,200.0
0.869,1.0000000000320552,849.0250694444443,200.0
0.87,1.0000000000321096,850.0625000000002,199.99999999999997
0.871,1.000000000032164,851.1000694444444,200.0
0.872,1.000000000032219,852.1377777777777,200.00000000000006
0.873,1.0000000000322733,853.1756250000001,200.0
0.874,1.0000000000323277,854.2136111111113,200.0
0.875,1.000000000032382,855.2517361111111,200.0
0.876,1.0000000000324367,856.29,200.0
0.877,1.0000000000324911,857.3284027777777,199.99999999999997
0.878,1.000000000032546,858.3669444444444,200.0
0.879,1.0000000000326004,859.4056249999999,200.0
0.88,1.000000000032655,860.4444444444446,200.0
0.881,1.0000000000327096,861.4834027777778,199.99999999999997
0.882,1.0000000000327642,862.5225000000002,200.0
0.883,1.0000000000328186,863.561736111111,200.0
0.884,1.000000000032873,864.6011111111113,200.0
0.885,1.0000000000329279,865.640625,200.0
0.886,1.0000000000329823,866.6802777777777,200.0
0.887,1.000000000033037,867.7200694444447,200.0
0.888,1.0000000000330915,868.7600000000001,200.0
0.889,1.0000000000331462,869.8000694444443,200.0
0.89,1.0000000000332008,870.8402777777778,200.0
0.891,1.0000000000332556,871.880625,200.0
0.892,1.00000000003331,872.9211111111113,200.00000000000006
0.893,1.0000000000333646,873.9617361111112,200.0
0.894,1.0000000000334193,875.0025,200.0
0.895,1.0000000000334741,876.0434027777778,200.0
0.896,1.0000000000335287,877.0844444444446,199.99999999999997
0.897,1.0000000000335834,878.1256249999997,200.0
0.898,1.0000000000336382,879.1669444444445,200.0
0.899,1.0000000000336926,880.2084027777778,200.00000000000006
0.9,1.0000000000337474,881.25,200.0
0.901,1.0000000000338023,882.2917361111112,200.00000000000006
0.902,1.000000000033857,883.3336111111112,200.0
0.903,1.0000000000339118,884.375625,200.00000000000006
0.904,1.0000000000339662,885.4177777777779,200.0
0.905,1.000000000034021,886.4600694444446,200.0
0.906,1.0000000000340756,887.5025,200.0
0.907,1.0000000000341305,888.5450694444445,200.0
0.908,1.000000000034185,889.5877777777778,200.0
0.909,1.0000000000342402,890.630625,199.99999999999997
0.91,1.0000000000342948,891.6736111111111,200.0
0.911,1.0000000000343496,892.7167361111112,200.0
0.912,1.0000000000344043,893.76,200.0
0.913,1.000000000034459,894.8034027777778,200.00000000000006
0.914,1.000000000034514,895.8469444444444,200.0
0.915,1.0000000000345688,896.890625,200.0
0.916,1.0000000000346236,897.9344444444447,200.0
0.917,1.0000000000346783,898.9784027777778,200.00000000000006
0.918,1.000000000034733,900.0224999999996,200.0
0.919,1.000000000034788,901.0667361111111,199.99999999999997
0.92,1.0000000000348428,902.1111111111111,200.0
0.921,1.0000000000348979,903.1556249999999,200.0
0.922,1.0000000000349527,904.2002777777778,200.0
0.923,1.0000000000350076,905.2450694444444,200.0
0.924,1.0000000000350624,906.2900000000001,199.99999999999997
0.925,1.000000000035117,907.3350694444446,199.99999999999997
0.926,1.0000000000351719,908.3802777777778,200.0
0.927,1.000000000035227,909.4256250000001,200.0
0.928,1.0000000000352818,910.471111111111,200.0
0.929,1.0000000000353368,911.5167361111108,200.0
0.93,1.0000000000353917,912.5624999999998,199.99999999999997
0.931,1.0000000000354465,913.6084027777778,200.0
0.932,1.0000000000355014,914.6544444444442,200.0
0.933,1.0000000000355562,915.700625,200.0
0.934,1.0000000000356113,916.7469444444446,200.0
0.935,1.0000000000356664,917.793402777778,199.99999999999997
0.936,1.0000000000357212,918.8400000000003,200.0
0.937,1.0000000000357763,919.8867361111113,200.0
0.938,1.0000000000358313,920.9336111111112,200.0
0.939,1.0000000000358862,921.9806249999999,200.0
0.94,1.0000000000359412,923.0277777777778,199.99999999999997
0.941,1.000000000035996,924.0750694444446,200.0
0.942,1.0000000000360512,925.1225,200.0
0.943,1.0000000000361062,926.1700694444444,200.0
0.944,1.0000000000361613,927.2177777777777,200.0
0.945,1.0000000000362161,928.2656249999998,199.99999999999997
0.946,1.0000000000362712,929.313611111111,200.0
0.947,1.0000000000363263,930.3617361111111,200.0
0.948,1.0000000000363813,931.4100000000001,200.0
0.949,1.0000000000364364,932.4584027777777,200.0
0.95,1.0000000000364915,933.5069444444448,200.00000000000006
0.951,1.0000000000365465,934.5556250000002,200.0
0.952,1.0000000000366016,935.6044444444442,200.00000000000006
0.953,1.000000000036657,936.6534027777777,200.0
0.954,1.0000000000367115,937.7024999999999,200.0
0.955,1.0000000000367668,938.751736111111,200.0
0.956,1.0000000000368219,939.8011111111111,200.0
0.957,1.0000000000368772,940.850625,200.0
0.958,1.0000000000369322,941.900277777778,199.99999999999997
0.959,1.0000000000369873,942.9500694444445,200.0
0.96,1.0000000000370424,944.0,199.99999999999997
0.961,1.0000000000370977,945.050069444444,200.00000000000006
0.962,1.0000000000371527,946.1002777777776,200.0
0.963,1.000000000037208,947.1506250000002,200.0
0.964,1.0000000000372629,948.2011111111111,200.0
0.965,1.0000000000373184,949.2517361111113,200.00000000000006
0.966,1.0000000000373732,950.3025,199.99999999999997
0.967,1.0000000000374285,951.3534027777778,199.99999999999997
0.968,1.0000000000374838,952.4044444444444,200.0
0.969,1.0000000000375389,953.455625,200.00000000000006
0.97,1.000000000037594,954.5069444444442,200.0
0.971,1.0000000000376494,955.5584027777778,200.0
0.972,1.0000000000377047,956.61,199.99999999999997
0.973,1.00000000003776,957.6617361111108,200.0
0.974,1.0000000000378149,958.7136111111109,200.0
0.975,1.0000000000378702,959.765625,200.0
0.976,1.0000000000379254,960.8177777777778,199.99999999999997
0.977,1.0000000000379807,961.8700694444444,199.99999999999997
0.978,1.000000000038036,962.9225000000002,200.0
0.979,1.0000000000380913,963.9750694444447,200.0
0.98,1.0000000000381468,965.0277777777778,200.0
0.981,1.0000000000382019,966.0806249999998,200.0
0.982,1.0000000000382572,967.1336111111111,200.0
0.983,1.0000000000383125,968.1867361111111,199.99999999999997
0.984,1.0000000000383678,969.2400000000001,199.99999999999997
0.985,1.000000000038423,970.2934027777777,200.0
0.986,1.0000000000384786,971.3469444444445,200.00000000000006
0.987,1.0000000000385338,972.400625,200.0
0.988,1.0000000000385891,973.4544444444443,200.0
0.989,1.0000000000386444,974.508402777778,200.0
0.99,1.0000000000386997,975.5624999999998,200.0
0.991,1.0000000000387552,976.6167361111111,199.99999999999997
0.992,1.0000000000388105,977.671111111111,200.0
0.993,1.0000000000388658,978.7256249999998,200.0
0.994,1.0000000000389213,979.7802777777774,200.0
0.995,1.0000000000389768,980.8350694444445,199.99999999999997
0.996,1.000000000039032,981.8900000000002,200.0
0.997,1.0000000000390874,982.9450694444445,200.00000000000006
0.998,1.000000000039143,984.0002777777777,199.99999999999997
0.999,1.0000000000391984,985.0556250000002,200.0
